1214,2023-11-26,03:25:00,9,22,0,0,0,0,0
1215,2023-11-26,07:20:00,24,8,0,0,0,0,0
1216,2023-11-27,07:15:00,1,31,0,0,0,0,0
1301,2023-11-30,07:15:00,27,11,0,0,0,0,0
1302,2023-12-03,12:00:00,7,28,0,0,0,0,0
1303,2023-12-03,12:00:00,14,17,0,0,0,0,0
1304,2023-12-03,12:00:00,20,5,0,0,0,0,0
1305,2023-12-03,12:00:00,18,26,0,0,0,0,0
1306,2023-12-03,12:00:00,10,30,0,0,0,0,0
1307,2023-12-03,12:00:00,8,21,0,0,0,0,0
1308,2023-12-03,12:00:00,12,25,0,0,0,0,0
1309,2023-12-03,03:05:00,3,29,0,0,0,0,0
1310,2023-12-03,03:25:00,4,23,0,0,0,0,0
1311,2023-12-03,03:25:00,0,13,0,0,0,0,0
1312,2023-12-03,07:20:00,9,19,0,0,0,0,0
1313,2023-12-04,07:15:00,2,16,0,0,0,0,0
1401,2023-12-07,07:15:00,21,28,0,0,0,0,0
1402,2023-12-10,12:00:00,20,26,0,0,0,0,0
1403,2023-12-10,12:00:00,18,1,0,0,0,0,0
1404,2023-12-10,12:00:00,29,17,0,0,0,0,0
1405,2023-12-10,12:00:00,10,2,0,0,0,0,0
1406,2023-12-10,12:00:00,16,4,0,0,0,0,0
1407,2023-12-10,12:00:00,23,24,0,0,0,0,0
1408,2023-12-10,12:00:00,5,14,0,0,0,0,0
1409,2023-12-10,03:05:00,31,22,0,0,0,0,0
1410,2023-12-10,03:05:00,27,0,0,0,0,0,0
1411,2023-12-10,03:25:00,6,9,0,0,0,0,0
1412,2023-12-10,03:25:00,3,8,0,0,0,0,0
1413,2023-12-10,07:20:00,13,11,0,0,0,0,0
1414,2023-12-11,07:15:00,19,15,0,0,0,0,0
1415,2023-12-11,07:15:00,30,12,0,0,0,0,0
1501,2023-12-14,07:15:00,8,22,0,0,0,0,0
1502,2023-12-17,12:00:00,14,20,0,0,0,0,0
1503,2023-12-17,12:00:00,1,4,0,0,0,0,0
1504,2023-12-17,12:00:00,3,18,0,0,0,0,0
1505,2023-12-17,12:00:00,29,30,0,0,0,0,0
1506,2023-12-17,12:00:00,31,2,0,0,0,0,0
1507,2023-12-17,12:00:00,15,26,0,0,0,0,0
1508,2023-12-17,12:00:00,17,12,0,0,0,0,0
1509,2023-12-17,12:00:00,28,10,0,0,0,0,0
1510,2023-12-17,12:00:00,5,19,0,0,0,0,0
1511,2023-12-17,03:05:00,0,7,0,0,0,0,0
1512,2023-12-17,03:05:00,25,23,0,0,0,0,0
1513,2023-12-17,03:25:00,11,6,0,0,0,0,0
1514,2023-12-17,03:25:00,13,27,0,0,0,0,0
1515,2023-12-17,07:20:00,24,16,0,0,0,0,0
1516,2023-12-18,07:15:00,9,21,0,0,0,0,0
1601,2023-12-21,07:15:00,26,23,0,0,0,0,0
1602,2023-12-23,03:30:00,2,28,0,0,0,0,0
1603,2023-12-23,07:00:00,6,8,0,0,0,0,0
1604,2023-12-24,12:00:00,4,29,0,0,0,0,0
1605,2023-12-24,12:00:00,18,31,0,0,0,0,0
1606,2023-12-24,12:00:00,19,20,0,0,0,0,0
1607,2023-12-24,12:00:00,10,14,0,0,0,0,0
1608,2023-12-24,12:00:00,27,30,0,0,0,0,0
1609,2023-12-24,12:00:00,25,17,0,0,0,0,0
1610,2023-12-24,03:05:00,16,5,0,0,0,0,0
1611,2023-12-24,03:25:00,7,1,0,0,0,0,0
1612,2023-12-24,03:25:00,11,12,0,0,0,0,0
1613,2023-12-24,07:15:00,21,3,0,0,0,0,0
1614,2023-12-25,12:00:00,22,9,0,0,0,0,0
1615,2023-12-25,03:30:00,15,13,0,0,0,0,0
1616,2023-12-25,07:15:00,24,0,0,0,0,0,0
1701,2023-12-28,07:15:00,17,4,0,0,0,0,0
1702,2023-12-30,07:15:00,18,11,0,0,0,0,0
1703,2023-12-31,12:00:00,7,13,0,0,0,0,0
1704,2023-12-31,12:00:00,14,1,0,0,0,0,0
1705,2023-12-31,12:00:00,20,16,0,0,0,0,0
1706,2023-12-31,12:00:00,22,10,0,0,0,0,0
1707,2023-12-31,12:00:00,23,15,0,0,0,0,0
1708,2023-12-31,12:00:00,12,24,0,0,0,0,0
1709,2023-12-31,12:00:00,21,6,0,0,0,0,0
1710,2023-12-31,12:00:00,26,5,0,0,0,0,0
1711,2023-12-31,12:00:00,0,25,0,0,0,0,0
1712,2023-12-31,12:00:00,30,29,0,0,0,0,0
1713,2023-12-31,03:05:00,28,27,0,0,0,0,0
1714,2023-12-31,03:25:00,2,9,0,0,0,0,0
1715,2023-12-31,03:25:00,8,3,0,0,0,0,0
1716,2023-12-31,07:20:00,19,31,0,0,0,0,0
1801,2024-01-07,12:00:00,14,26,0,0,0,0,0
1802,2024-01-07,12:00:00,6,12,0,0,0,0,0
1803,2024-01-07,12:00:00,1,19,0,0,0,0,0
1804,2024-01-07,12:00:00,4,2,0,0,0,0,0
1805,2024-01-07,12:00:00,11,25,0,0,0,0,0
1806,2024-01-07,12:00:00,3,22,0,0,0,0,0
1807,2024-01-07,12:00:00,29,10,0,0,0,0,0
1808,2024-01-07,12:00:00,16,30,0,0,0,0,0
1809,2024-01-07,12:00:00,9,8,0,0,0,0,0
1810,2024-01-07,12:00:00,23,0,0,0,0,0,0
1811,2024-01-07,12:00:00,31,18,0,0,0,0,0
1812,2024-01-07,12:00:00,17,21,0,0,0,0,0
1813,2024-01-07,12:00:00,13,15,0,0,0,0,0
1814,2024-01-07,12:00:00,28,24,0,0,0,0,0
1815,2024-01-07,12:00:00,27,7,0,0,0,0,0
1816,2024-01-07,12:00:00,5,20,0,0,0,0,0
